run_key,dataset,model,attack_id,attribute,target_items,selected_items,filler_items,budget,fake_users,unprivileged_group,privileged_group,precision,recall,ndcg,precision_f,recall_f,ndcg_f,precision_m,recall_m,ndcg_m,precision_y,recall_y,ndcg_y,precision_o,recall_o,ndcg_o,precision_gender_ratio,recall_gender_ratio,ndcg_gender_ratio,precision_age_ratio,recall_age_ratio,ndcg_age_ratio,mannwhitney_u,p_value
rk_65f666208ff5d73f0bb1,ml-100k,nmf,cfair_influencer_push_random,age,10,,,0.5,336,y,o,0.1125827814569536,0.1738432495882826,0.1551387886026685,,,,,,,0.1127329192546583,0.1651958247066942,0.1504670855141523,0.1122137404580152,0.1950987519689809,0.1666219061179528,,,,1.0046266953986565,0.8467292744802335,0.9030450378333542,89474.5,0.06828126836845835
rk_9f076b541d0a14535184,ml-100k,nmf,cfair_influencer_push_random,age,10,,,1.0,671,y,o,0.1139072847682119,0.1766013174953572,0.1587093953052863,,,,,,,0.1149068322981366,0.1681818741989549,0.1561685879111382,0.1114503816793893,0.197296437659033,0.1649547386710551,,,,1.0310133582915,0.852432391554916,0.94673599054685,85554.5,0.36461976310986016
rk_61b9cab264df790f8fcf,ml-100k,nmf,cfair_influencer_push_random,age,10,,,2.0,1342,y,o,0.1164459161147902,0.1799436735695014,0.156878829091611,,,,,,,,,,,,,,,,,,,,
rk_abdc355fc732a43a60c1,ml-100k,nmf,cfair_influencer_push_random,age,10,,,3.0,2013,y,o,0.117439293598234,0.1814030799957952,0.1589336323400801,,,,,,,,,,,,,,,,,,,,
rk_5d007c3ae68e04f009ef,ml-100k,bnslim-u-gender,cfair_influencer_push_random,gender,10,,,2.0,546,f,m,0.1300220750551876,0.1965275587792144,0.1825725973092328,0.112156862745098,0.1924291938997821,0.1670261300345966,0.1370199692780338,0.1981329090776095,0.1886622273476848,,,,,,,0.8185439198100765,0.971212681404717,0.8853183405217881,,,,,
rk_e2d00131ca15b0b078a1,ml-100k,bnslim-u-gender,cfair_influencer_push_random,gender,10,,,3.0,819,f,m,0.1298013245033112,0.1975769998948806,0.1823336320921336,0.1105882352941176,0.1916168689698101,0.162560569877946,0.1373271889400922,0.199911613390876,0.1900788407935435,,,,,,,0.8052901697591787,0.9585079411827484,0.8552270689324813,,,,,
rk_a15ca6d987c689814093,ml-100k,bnslim-u-age,cfair_influencer_push_random,age,10,,,0.1,67,y,o,0.1315673289183223,0.201363485055538,0.1855649071020979,,,,,,,0.1304347826086956,0.1899111456176673,0.1793241390308187,0.1343511450381679,0.2295135102387011,0.2009048103002039,,,,0.9708498023715414,0.827450834681383,0.8925826054779966,90867.5,0.009945851376942877
rk_b49d131437933ac79fff,ml-100k,bnslim-u-age,cfair_influencer_push_random,age,10,,,0.25,168,y,o,0.1337748344370861,0.2033454220540313,0.187103372488766,,,,,,,0.1318322981366459,0.1907393029675638,0.1801841039243448,0.1385496183206106,0.2343314552284017,0.2041110402578014,,,,0.9515168625840564,0.8139722547348632,0.882774903781609,91145.5,0.014358134757173137
rk_a23b2489166b1d846c11,ml-100k,bnslim-u-age,cfair_influencer_push_random,age,10,,,0.5,336,y,o,0.1310154525386313,0.2002505343564946,0.185196722850729,,,,,,,0.1290372670807453,0.1877027260179433,0.1782147339389456,0.1358778625954198,0.2310932388222464,0.2023585581911432,,,,0.949656291436946,0.8122380688182815,0.8806879013765659,93133.0,0.003842404369331903
rk_71e8faec0807959996d3,ml-100k,bnslim-u-age,cfair_influencer_push_random,age,10,,,1.0,671,y,o,0.1309050772626931,0.2008926381442937,0.1856472339025353,,,,,,,0.1298136645962732,0.1896437198067632,0.1784073346000231,0.1335877862595419,0.2285426511571549,0.2034430169209238,,,,0.9717480035492456,0.8297957464244027,0.8769400754087726,89370.5,0.06495991749469676
