run_key,dataset,model,attack_id,attribute,target_items,selected_items,filler_items,budget,fake_users,unprivileged_group,privileged_group,precision,recall,ndcg,precision_m,recall_m,ndcg_m,precision_f,recall_f,ndcg_f,precision_y,recall_y,ndcg_y,precision_o,recall_o,ndcg_o,precision_gender_ratio,recall_gender_ratio,ndcg_gender_ratio,precision_age_ratio,recall_age_ratio,ndcg_age_ratio,mannwhitney_u,p_value
rk_6c0ad44e8339736efc21,ml-100k,svd,cfair_favorite_push_random,age,10,80,,0.5,336,y,o,0.1067328918322295,0.1679307263744349,0.1520151617389492,,,,,,,0.1051242236024844,0.1560725377107364,0.146323718574786,0.1106870229007633,0.1970783351508542,0.1660048159287242,,,,0.9497429856500322,0.7919314803997621,0.8814426121083835,94063.0,0.001997086337514722
rk_1d5d34b709f6f447419a,ml-100k,svd,cfair_favorite_push_random,age,10,80,,0.75,503,y,o,0.1033112582781456,0.16215617225551,0.1481208269845861,,,,,,,0.1007763975155279,0.1506013999802819,0.1423011821969252,0.1095419847328244,0.1905579789167575,0.1624256027221957,,,,0.9199796567619628,0.7903179957952323,0.8761006874040033,94653.0,0.0012725874637126275
rk_ee7fa7516931f67d850b,ml-100k,svd,cfair_favorite_push_random,age,10,80,,1.0,671,y,o,0.1008830022075055,0.1585413819685343,0.1457166475789,,,,,,,0.0978260869565217,0.1453736567090604,0.138761778205399,0.1083969465648855,0.1909078516902944,0.1628118226801772,,,,0.9024800979791796,0.7614860018690947,0.8522831814123146,95355.5,0.0006625167124691049
rk_2d729f67efea5ca03e16,ml-100k,mf,cfair_favorite_push_random,age,10,80,,0.1,67,y,o,0.0830022075055187,0.1313895020848663,0.1149503096821621,,,,,,,0.0793478260869565,0.1175207039337474,0.1064836524750539,0.0919847328244274,0.1654792196776929,0.1357614823591763,,,,0.8626195201154607,0.71018405913833,0.7843436195940781,88415.5,0.12038809562874714
rk_4fada063dbe40b9ead73,ml-100k,mf,cfair_favorite_push_random,age,10,80,,0.25,168,y,o,0.0854304635761589,0.1317061740074985,0.119957128659453,,,,,,,0.0829192546583851,0.1225506506950606,0.1148147818916778,0.0916030534351145,0.1542105900884527,0.1325970955237553,,,,0.9052018633540374,0.7946967236476274,0.8658921331433562,85820.5,0.33610523657658387
rk_0f02976ba6f7dce3eb31,ml-100k,mf,cfair_favorite_push_random,age,10,80,,0.5,336,y,o,0.0791390728476821,0.1218100669259609,0.1109933528241467,,,,,,,0.0773291925465838,0.1136417972986296,0.1062057930478232,0.0835877862595419,0.141887798376348,0.1227612478468654,,,,0.925125499872373,0.8009272016273185,0.8651410352255974,85320.0,0.39043278197974574
rk_9b4c81497966a699497f,ml-100k,mf,cfair_favorite_push_random,age,10,80,,0.75,503,y,o,0.0733995584988962,0.111496986579768,0.1012443017843141,,,,,,,0.0732919254658385,0.105561101252095,0.0989040751070686,0.0736641221374045,0.1260874833393917,0.106996614685635,,,,0.9949473819714864,0.8372052360499139,0.924366396055212,82484.0,0.7086000438211366
rk_b59f6f6872ae9c55bb4a,ml-100k,mf,cfair_favorite_push_random,age,10,80,,1.0,671,y,o,0.0620309050772626,0.08638792529521,0.0762218212364859,,,,,,,0.0656832298136645,0.0911435226264418,0.0803229923481861,0.0530534351145038,0.0746985944505028,0.0661410800306272,,,,1.2380580008043254,1.2201504365230842,1.2144191221400051,78516.5,0.9541489030998019
rk_74934722aad4e7fd6133,ml-100k,nmf,cfair_favorite_push_random,age,10,80,,0.1,67,y,o,0.1165562913907284,0.1804889799922912,0.1635795862319772,,,,,,,0.1166149068322981,0.1699170610273094,0.159687170738702,0.116412213740458,0.2064749182115594,0.1731472029406383,,,,1.0017411668872824,0.8229428663737652,0.922262491259816,87230.5,0.19707125104850415
rk_a423f649a3cab70f245d,ml-100k,nmf,cfair_favorite_push_random,age,10,80,,0.25,168,y,o,0.116887417218543,0.1778110655594099,0.1626617869510636,,,,,,,0.1170807453416149,0.1680081090407177,0.1595665232033954,0.116412213740458,0.2019068823458136,0.1702699924987671,,,,1.0057427960492822,0.8321068954596793,0.937138252382027,87106.0,0.21022643508431538
rk_d6c59f0109b9b47298ce,ml-100k,nmf,cfair_favorite_push_random,age,10,80,,0.5,336,y,o,0.119205298013245,0.1802581555064998,0.161538509312625,,,,,,,0.1187888198757764,0.1691683919944789,0.1563166896363094,0.1202290076335877,0.2075169635284139,0.1743738217994465,,,,0.9880212954747116,0.8152027146027311,0.8964458542182708,91640.0,0.01713415858138292
rk_a46c3e4eaebd3d1a44a3,ml-100k,nmf,cfair_favorite_push_random,age,10,80,,0.75,503,y,o,0.1161147902869757,0.1750600056063632,0.1568518123206845,,,,,,,0.1144409937888198,0.1632437395247954,0.1521411406787003,0.1202290076335877,0.2041045680358657,0.1684307151353327,,,,0.951858424529232,0.799804438948715,0.9032862002423738,87487.0,0.18202306816379382
rk_36d61cb0150a4e355bfe,ml-100k,nmf,cfair_favorite_push_random,age,10,80,,1.0,671,y,o,0.1158940397350993,0.1716699078454045,0.1555008072240802,,,,,,,0.1153726708074534,0.1633293897269052,0.1507817700706942,0.1171755725190839,0.1921710287168302,0.1671002725934719,,,,0.984613672689016,0.8499168205399786,0.9023430526503212,89969.5,0.05193667659635702
rk_e0b5bb30e4f95fcf425b,ml-100k,neumf,cfair_favorite_push_random,age,10,69,,0.1,67,y,o,0.0945916114790287,0.1413412348014996,0.1305447864625645,,,,,,,0.0956521739130434,0.1338768115942029,0.1275130955609387,0.0919847328244274,0.1596889010056948,0.1379967289841182,,,,1.0398701064405556,0.8383601537180629,0.9240298411393068,86625.0,0.25515711103929717
rk_523fbd4a7e506658ecce,ml-100k,neumf,cfair_favorite_push_random,age,10,69,,0.25,168,y,o,0.0951434878587196,0.1459783103822838,0.1309791406553285,,,,,,,0.0928571428571428,0.1355004683032633,0.1253086507688515,0.1007633587786259,0.171733006179571,0.1449172913686537,,,,0.9215367965367964,0.789018205164233,0.864690814915109,89968.0,0.05095116487636899
rk_37251c770a8096cea878,ml-100k,neumf,cfair_favorite_push_random,age,10,69,,0.5,336,y,o,0.0928256070640176,0.1373550229510494,0.1249713325083862,,,,,,,0.0948757763975155,0.1329728630582667,0.1258244384684495,0.0877862595419847,0.1481264388707136,0.1228743850340323,,,,1.0807588441803944,0.8976983722286533,1.0240086933790156,80965.0,0.8398100306642695
rk_455566bf4f4e568a53d6,ml-100k,neumf,cfair_favorite_push_random,age,10,69,,0.75,503,y,o,0.0977924944812362,0.1467745891586951,0.1301220116859034,,,,,,,0.0982919254658385,0.1423475549640146,0.1282105657106206,0.0965648854961832,0.1576563067975281,0.1348203750755296,,,,1.0178847617410949,0.9028979420837632,0.9509732163168516,84319.0,0.5052764329879189
rk_8b81504a4846ffd7e489,ml-100k,neumf,cfair_favorite_push_random,age,10,69,,1.0,671,y,o,0.0998896247240618,0.1517598724552367,0.133721238860639,,,,,,,0.099223602484472,0.1420394607118209,0.1290212861062546,0.1015267175572519,0.1756527929237853,0.1452737944859194,,,,0.9773151823658524,0.8086376444549392,0.8881249819544016,86485.5,0.2681826604474471
rk_26e1358ae4743ed2b8c3,ml-100k,bnslim-u-age,cfair_favorite_push_random,age,10,80,,0.1,67,y,o,0.1342163355408388,0.2034027996776341,0.187238517730266,,,,,,,0.134472049689441,0.1936249137336093,0.1820164717359869,0.1335877862595419,0.2274369926087483,0.2000743865100973,,,,1.00661934338953,0.8513343036798563,0.909743995275482,87128.5,0.1628915362321628
rk_e7176b4763c4fc15763d,ml-100k,bnslim-u-age,cfair_favorite_push_random,age,10,80,,0.25,168,y,o,0.1338852097130242,0.2038937944567083,0.1868623540183303,,,,,,,0.1340062111801242,0.1942682145321896,0.1824042407659818,0.1335877862595419,0.2275536168665939,0.1978204644554006,,,,1.0031322094055015,0.8537250130639836,0.9220696214021156,84795.5,0.4420596236533212
rk_3782008ac09d5f715ebd,ml-100k,bnslim-u-age,cfair_favorite_push_random,age,10,80,,0.5,336,y,o,0.1338852097130242,0.2040930831493745,0.1866318468458432,,,,,,,0.1335403726708074,0.1937463028689737,0.1817778600146165,0.1347328244274809,0.229525627044711,0.1985630205836676,,,,0.9911495082082592,0.844116212048219,0.9154668350646972,86404.0,0.249325380101589
rk_c02de3429a6476d313fa,ml-100k,bnslim-u-age,cfair_favorite_push_random,age,10,80,,0.75,503,y,o,0.1336644591611479,0.2042862398822663,0.186565630034198,,,,,,,0.1333850931677018,0.1941905747806369,0.1819487820491502,0.1343511450381679,0.2291015388343632,0.1979139128676744,,,,0.9928095002823264,0.8476179416718522,0.9193329534685188,86220.5,0.26984719328596857
rk_894a0f9f41773c2c4c8e,ml-100k,bnslim-u-age,cfair_favorite_push_random,age,10,80,,1.0,671,y,o,0.1338852097130242,0.2046081677704194,0.1869979208607496,,,,,,,0.1333850931677018,0.1941905747806369,0.1820289385087055,0.1351145038167939,0.2302147703865261,0.1992117553444001,,,,0.9872004070603922,0.8435191819125883,0.9137459694284172,87697.0,0.136355013949857
rk_fc22c4a1aa7819978083,ml-100k,mf-value-age,cfair_favorite_push_random,age,10,80,,0.1,67,y,o,0.0823399558498896,0.1278934090192368,0.1142774571009162,,,,,,,0.0759316770186335,0.1118431430543231,0.1023063959043429,0.0980916030534351,0.1673452078032231,0.1437025082863864,,,,0.7740894699954081,0.6683378898177751,0.7119318731754862,93601.5,0.0039022473421561985
rk_b7255252ae32d8c26568,ml-100k,mf-value-age,cfair_favorite_push_random,age,10,80,,0.25,168,y,o,0.0831125827814569,0.1265268579838116,0.1185269665977745,,,,,,,0.0787267080745341,0.1167486197377501,0.1115812667509048,0.0938931297709923,0.1505619168787107,0.1355996028625992,,,,0.8384714437206483,0.7754193235451444,0.8228731087359324,88676.5,0.10758258493853695
rk_5c70b1762988e91fec5b,ml-100k,mf-value-age,cfair_favorite_push_random,age,10,80,,0.5,336,y,o,0.0684326710816777,0.102805809593889,0.0883428352052753,,,,,,,0.0692546583850931,0.1007338805087252,0.0886512934931403,0.066412213740458,0.1078986429177269,0.0875846400244165,,,,1.04280002855715,0.9335972889439876,1.01217854487301,83362.5,0.6150444915589952
rk_6bdb5abdd9a922b444bc,ml-100k,mf-value-age,cfair_favorite_push_random,age,10,80,,0.75,503,y,o,0.0745033112582781,0.1131399138021654,0.1023828013239242,,,,,,,0.0737577639751552,0.1080837769890565,0.1010517105375679,0.0763358778625954,0.1255679752817157,0.1056546427987847,,,,0.966226708074534,0.8607590967885492,0.9564341694857372,85987.5,0.31942345033686204
rk_7c3a5441670a51a79e7e,ml-100k,mf-value-age,cfair_favorite_push_random,age,10,80,,1.0,671,y,o,0.07560706401766,0.1134736676127404,0.1058283553151203,,,,,,,0.0748447204968944,0.1117192891649413,0.105657439723475,0.0774809160305343,0.1177859566218345,0.1062484684487825,,,,0.9659761955756816,0.948494136050778,0.9944372965188444,85763.5,0.3434977088076352
rk_df5e97021d30634198ec,ml-100k,mf-absolute-age,cfair_favorite_push_random,age,10,80,,0.1,67,y,o,0.0814569536423841,0.1234306562948947,0.1109028858007506,,,,,,,0.0753105590062111,0.1082082470669427,0.0990844590632281,0.0965648854961832,0.160847570580395,0.1399527591555769,,,,0.7798959074951514,0.6727378391634331,0.7079850348150833,94134.5,0.0022176220328372015
rk_ab4e0fcd6de3bf6e06d7,ml-100k,mf-absolute-age,cfair_favorite_push_random,age,10,80,,0.25,168,y,o,0.082560706401766,0.1232383755562563,0.1164060354944497,,,,,,,0.0798136645962732,0.117230479148181,0.1113302537938656,0.0893129770992366,0.1380058766509148,0.128882384407336,,,,0.8936401762488719,0.8494600519419543,0.8638128034782752,87351.0,0.19258212460472152
rk_cde5f11f4620745846b0,ml-100k,mf-absolute-age,cfair_favorite_push_random,age,10,80,,0.5,336,y,o,0.0442604856512141,0.071757945267879,0.0564008142081047,,,,,,,0.0459627329192546,0.0706497091590259,0.0566226105168776,0.0400763358778625,0.0744820065430752,0.0558556354949378,,,,1.1468796214137829,0.948547339660714,1.0137313811783482,81538.5,0.8013323680304977
rk_2d6f71b56aeea42785ed,ml-100k,mf-absolute-age,cfair_favorite_push_random,age,10,80,,0.75,503,y,o,0.0751655629139072,0.1172763586670871,0.1045596749042029,,,,,,,0.0745341614906832,0.1131765749778172,0.1031861125928335,0.0767175572519084,0.12735368956743,0.1079359120359659,,,,0.9715398164457216,0.8886792001255179,0.9559942622104338,84304.0,0.5070474766626937
rk_b17bbfa14c95c3bad727,ml-100k,mf-absolute-age,cfair_favorite_push_random,age,10,80,,1.0,671,y,o,0.0501103752759381,0.0781929990539262,0.0641136739805383,,,,,,,0.0572981366459627,0.0835742630385487,0.0709791183936927,0.032442748091603,0.0649657700230219,0.0472383067970595,,,,1.766130800146145,1.2864353490912606,1.5025754140305243,73002.0,0.999653039017703
rk_b9bf0bf37246aa08d094,ml-100k,mf-under-age,cfair_favorite_push_random,age,10,80,,0.1,67,y,o,0.0844370860927152,0.1274808157258488,0.1127842201079058,,,,,,,0.0809006211180124,0.1164097160603371,0.1037564260010902,0.0931297709923664,0.1546937477280988,0.1349746758513763,,,,0.868686997250789,0.7525172656941991,0.7687103180402434,94043.5,0.0024092409107165673
rk_1deee3fc8928553ff728,ml-100k,mf-under-age,cfair_favorite_push_random,age,10,80,,0.25,168,y,o,0.0826710816777042,0.1267406005816602,0.1172558908301463,,,,,,,0.0798136645962733,0.1185583653751355,0.1121767747515083,0.0896946564885496,0.1468526596389192,0.1297404356951953,,,,0.8898374520946215,0.8073286903120888,0.864624618766118,89847.5,0.054257335780801004
rk_4b669d842deef22d201b,ml-100k,mf-under-age,cfair_favorite_push_random,age,10,80,,0.5,336,y,o,0.0377483443708609,0.0589294474228248,0.0452760759161275,,,,,,,0.0391304347826086,0.0576672335600907,0.046441387267096,0.0343511450381679,0.0620319883678662,0.0424117228244338,,,,1.1391304347826086,0.929637032076235,1.0950129863703804,85220.5,0.39358735439407033
rk_39fca0600b8f1494bfab,ml-100k,mf-under-age,cfair_favorite_push_random,age,10,80,,0.75,503,y,o,0.076158940397351,0.1158314061459756,0.1064825733023022,,,,,,,0.0751552795031056,0.1102958937198067,0.1034932794535113,0.0786259541984732,0.1294377802011389,0.1138303032207042,,,,0.9558584092142556,0.8521151517618211,0.9091891748091844,86506.0,0.2644934391352989
rk_96033e978d61584becb8,ml-100k,mf-under-age,cfair_favorite_push_random,age,10,80,,1.0,671,y,o,0.0218543046357615,0.0382498510809769,0.0271235084596204,,,,,,,0.0262422360248447,0.0429310854776693,0.031406227987887,0.0110687022900763,0.0267433054646795,0.0165965184741101,,,,2.370850289141144,1.6053021394221214,1.8923383260699744,80312.5,0.9057686294834788
rk_5c9a512bf12d1cc2aa0a,ml-100k,mf-over-age,cfair_favorite_push_random,age,10,80,,0.1,67,y,o,0.0818984547461368,0.1247993973159536,0.1106448978708645,,,,,,,0.0781055900621117,0.113704648526077,0.1024904262800566,0.0912213740458015,0.1520704592269477,0.1306887135368197,,,,0.8562202759946983,0.7477102989239082,0.7842331866797464,85154.5,0.41009265742637346
rk_a287aa71a417f811d881,ml-100k,mf-over-age,cfair_favorite_push_random,age,10,80,,0.25,168,y,o,0.0855408388520971,0.1333276393706857,0.1188967352175538,,,,,,,0.0838509316770186,0.1261344030365769,0.1131316377924715,0.0896946564885496,0.1510087241003271,0.1330674327051605,,,,0.9348486850799526,0.8352789137717352,0.850182764426958,83076.5,0.644496974604301
rk_3aa30f5a4dd8580ebf04,ml-100k,mf-over-age,cfair_favorite_push_random,age,10,80,,0.5,336,y,o,0.0780353200883002,0.1200177826833456,0.1086282054195037,,,,,,,0.0771739130434782,0.1146129103815439,0.1053381505944323,0.0801526717557251,0.1333030413183085,0.1167152104093738,,,,0.9628364389233957,0.8597921641402372,0.9025229036126746,81130.0,0.8244724143481803
rk_e351ea759340fddf1698,ml-100k,mf-over-age,cfair_favorite_push_random,age,10,80,,0.75,503,y,o,0.0737306843267108,0.1152541259329339,0.1016978796292741,,,,,,,0.0736024844720497,0.1096026816523711,0.1000855561084779,0.0740458015267175,0.1291454622561492,0.1056609954590175,,,,0.9940129346225268,0.848676211596063,0.947232757685857,80176.5,0.8868640379733481
rk_d8397901880bd9cbea9c,ml-100k,mf-over-age,cfair_favorite_push_random,age,10,80,,1.0,671,y,o,0.0768211920529801,0.1141205893689337,0.1087651814953287,,,,,,,0.0777950310559006,0.11354074238391,0.1097964859126681,0.0744274809160305,0.1155458621107476,0.1062302194924029,,,,1.0452460582895364,0.9826465466594064,1.0335711103422904,77226.5,0.9801779520072789
