run_key,dataset,model,attack_id,attribute,target_items,selected_items,filler_items,budget,fake_users,unprivileged_group,privileged_group,precision,recall,ndcg,precision_f,recall_f,ndcg_f,precision_m,recall_m,ndcg_m,precision_y,recall_y,ndcg_y,precision_o,recall_o,ndcg_o,precision_gender_ratio,recall_gender_ratio,ndcg_gender_ratio,precision_age_ratio,recall_age_ratio,ndcg_age_ratio,mannwhitney_u,p_value
rk_cc214110e7fef7a0751d,ml-100k,svd,cfair_influencer_push_least_favorite,age,10,,,0.25,168,y,o,0.118653421633554,0.1840345667332422,0.1650354660222862,,,,,,,0.1209627329192546,0.1750566893424036,0.1635935255368797,0.1129770992366412,0.2061023264267539,0.168579777749774,,,,1.0706836494879972,0.849367847405723,0.9704220026894594,86383.0,0.26171484450322835
rk_2da1aa72329af57adb38,ml-100k,svd,cfair_influencer_push_least_favorite,age,10,,,0.5,336,y,o,0.1162251655629139,0.1801131784575493,0.162353426356356,,,,,,,0.117391304347826,0.1713453859804791,0.1605451286054031,0.1133587786259542,0.2016645462256149,0.1667982498357976,,,,1.035573122529644,0.8496554758256031,0.9625108702486368,88505.5,0.09754236065326011
rk_8df82d181c0beedc7624,ml-100k,svd,cfair_influencer_push_least_favorite,age,10,,,1.0,671,y,o,0.1065121412803532,0.1673613301096744,0.15015249146352,,,,,,,0.1077639751552795,0.1590900128167209,0.1487049249680692,0.1034351145038168,0.1876923542954077,0.15371063200959,,,,1.0418509775159863,0.8476105135658866,0.9674342172946864,88852.0,0.08130199300170693
rk_3115c65225712af9fbbd,ml-100k,svd,cfair_influencer_push_least_favorite,age,10,,,2.0,1342,y,o,0.0793598233995585,0.1273038648866463,0.1179198768527237,,,,,,,,,,,,,,,,,,,,
rk_29c2f07bb1adabcf7bd1,ml-100k,svd,cfair_influencer_push_least_favorite,age,10,,,3.0,2013,y,o,0.0592715231788079,0.0928207890956235,0.089670301534266,,,,,,,,,,,,,,,,,,,,
rk_b1550393d8111462dd6b,ml-100k,mf,cfair_influencer_push_least_favorite,age,10,,,0.1,67,y,o,0.0788079470198675,0.1249636462384806,0.1098832692750862,,,,,,,0.0729813664596273,0.1101948388050872,0.1003508867491058,0.0931297709923664,0.1612656003877378,0.1333140110565036,,,,0.7836523775582933,0.6833127371252212,0.7527407356048512,91408.0,0.020397686969210207
rk_bb2a4c457444ff8ed76d,ml-100k,mf,cfair_influencer_push_least_favorite,age,10,,,0.25,168,y,o,0.0792494481236203,0.1218078769403272,0.1082422193464781,,,,,,,0.0763975155279503,0.1122110075914423,0.1044422240926608,0.0862595419847328,0.1453971283169756,0.1175826656955558,,,,0.8856703127576541,0.7717553220639595,0.888245078259085,85435.5,0.37795468885205674
rk_0023c4e90716d5602eeb,ml-100k,mf,cfair_influencer_push_least_favorite,age,10,,,0.5,336,y,o,0.0770419426048565,0.1158309681488489,0.1082343270712579,,,,,,,0.074223602484472,0.1076444345854283,0.1031805051583379,0.0839694656488549,0.1359535926329819,0.1206566984908018,,,,0.8839356295878033,0.791773372815704,0.8551577032103509,84184.0,0.5209423766470438
rk_7f3ff98338ceeafce023,ml-100k,mf,cfair_influencer_push_least_favorite,age,10,,,1.0,671,y,o,0.0689845474613686,0.1026923683380637,0.0873189905405437,,,,,,,0.0739130434782608,0.1037316375825692,0.089525024423599,0.0568702290076335,0.100137828668363,0.0818965255760873,,,,1.2996790195506271,1.0358886243290557,1.0931480156679456,78736.5,0.9470609243956215
rk_57b8aba04812d3143bb3,ml-100k,mf,cfair_influencer_push_least_favorite,age,10,,,2.0,1342,y,o,0.0567328918322295,0.0863769753670416,0.073554100873174,,,,,,,,,,,,,,,,,,,,
